comment_id,comment,author,like_count,time_text,reply,clean_comment,like_count_numeric,word_count,character_count,comment_type,sentiment
Ugwjt0ZCQacLQ78TeOJ4AaABAg,Not like the BBC to cause terror in the world. I bet you'll be showing  the lovely temperature of 30°c as very dark red instead of warm orange 20yrs ago. Shame on you,@have-a-gorepairhero2760,0,2 bulan lalu,False,Not like the BBC to cause terror in the world. I bet you'll be showing the lovely temperature of 30°c as very dark red instead of warm orange 20yrs ago. Shame on you,0,33,165,Top-level,Positive
UgwNpsbkoXikxLiyfj14AaABAg,this thing could peter out. its done it before. all this hype building just because of computer simulations. i'm gonna laugh my ass off if the spring unpredictability tricks them again,@gregh7457,0,2 bulan lalu,False,this thing could peter out. its done it before. all this hype building just because of computer simulations. i'm gonna laugh my ass off if the spring unpredictability tricks them again,0,31,184,Top-level,Positive
UgwWY7yFMhi6vxuopbB4AaABAg,"So basically people all over are reporting life altering changes to the environment that they live in and a little resea3ch should make most come to the conclusion that these changes are caused by human activity. Now if you can pinpoint the industries and actions that are a source problem you will also see that there are new laws in place to criminalize people who take any action to stop projects or oppose actions that destroy the environment.  You will also see that mining and production that seems to be part of the problem have protections in place that were established by the governments that support the corporate interests that may be largely responsible.  

For most solutions that could allow down to the point of averting the slide towards an unsustainable environment and ecosystem you will see that corporations and the governments they benefit have made it even criminal to try and stop said actions and there is extreme resistance to anyone wanting to hold states and companies that perpetrate climate altering actions.

In the USA if one tries to physically stop an action that is sure to poison water and life for local or greater communities the government has put terrorist charge enhancements on actions that could stop pipelines or construction of infrastructure that will pollute and destroy ecosystems that sustain life. If you try to block damaging actions to protect your lands and community and the future of your children and family livelihood, you will be criminalized, called subversive, put on watch lists or designated an ""undesirable"" activist element.

People see that if we do not do something to oppose systems that sell off our future and our trees and polluted our waters, etc, we will be charged as criminals or terrorists.

People see that wars over fossil fuels are prevalent yet no states want to take steps to stop being reliant upon them because there is so much profit to be made producing and selling them.

We have seen island societies that were isolated from the rest of the world become extinct and they all knew that the leaders and elite powers on that island were aware that they would soon die off if they did not stop depleting resources and overheating and cutting down trees to develop more and in EVERY case nobody did anything until every human was dead on those islands.  I doubt they even teach these things to children growing up these days because they want nobody to see that we are doing it again.

They want you to hate AI data centers because they are not good for the environment but AI has been around for ages so why are they building so many new data centers? These data centers have nothing to do with the AI you use right now. That AI has been working just fine without the need for massive new centers being built.

AI data centers are being build to incorporate AI into military applications to wage extreme warfare against other nations and to store massive data points that profile human beings, for predictive policing, for mass control and surveillance, and to run entire digital infrastructure off automated systems. AI data centers are a threat to human liberty and will be used to control and profile each and every person in every developed country. 

There is very little new data to be stored. If you search the consumer grade internet it is a very small amount of data being rephrased and copy+pasted over and over. Even new news stories are just repeating each other.

Instead of complaining about the pollution that AI data centers will create and the nuisance, understand WHAT they are and once you realize what they will be used for and how they will categorized and control you, you will not just fear them but hate them. 

At a certain point people will need to risk their lives and liberty to stop the small number of greedy people and companies that are constructing our destruction but many will wait until it is too late and too late means massive violence and loss of life and state slaughter of human beings on a scale larger than Palestine or what we have seen in Iran. I predict we will have concentration camps again as the most dissenting undesirables and rebels are classified and there will be mass incarceration and pharmacological crime and punishment modules where millions of humans will be hooked to IVs and drugs designed to torture and make hours seem like years will be used at facilities to punish those deemed criminal. Brain interface implants will be used in Thought Policing, and Predictive Policing will be used to neutralize possible threats before they manifest,  meaning your children will be grabbed and quarantined and forced into re-education programs based on predictive analysis that is AI powered.

Before you dismiss what I have just written, feel free to Google or research every thing I have labeled and pointed out in this comment and you will be amazed to see that these are actual real and currently funded and in development programs.  Every single thing I wrote about is based off of real science and there are countless journal entries and articles and scientific data that exist. Back when libraries had books there was even more data about these programs, but especially in the USA you must have noticed that there are fewer and fewer libraries.  The reason for this is that library books cannot be easily censored and reviewed for material yearly that threatens political or government narratives as they change,  but electronic publications and videos can be censored in milliseconds and can be deleted, blocked, denied space on domains, etc.

In essence, wisdom and knowledge are now seen as threats to National and international security. 

Read this comment once more of it didn't truly sink in what is being said the first time, and good luck resisting the evil that is coming because not much is currently being done to stop it. You see all the signs and yet there is no organized resiatance...",@truthinlightministries,1,2 bulan lalu,False,"So basically people all over are reporting life altering changes to the environment that they live in and a little resea3ch should make most come to the conclusion that these changes are caused by human activity. Now if you can pinpoint the industries and actions that are a source problem you will also see that there are new laws in place to criminalize people who take any action to stop projects or oppose actions that destroy the environment. You will also see that mining and production that seems to be part of the problem have protections in place that were established by the governments that support the corporate interests that may be largely responsible. For most solutions that could allow down to the point of averting the slide towards an unsustainable environment and ecosystem you will see that corporations and the governments they benefit have made it even criminal to try and stop said actions and there is extreme resistance to anyone wanting to hold states and companies that perpetrate climate altering actions. In the USA if one tries to physically stop an action that is sure to poison water and life for local or greater communities the government has put terrorist charge enhancements on actions that could stop pipelines or construction of infrastructure that will pollute and destroy ecosystems that sustain life. If you try to block damaging actions to protect your lands and community and the future of your children and family livelihood, you will be criminalized, called subversive, put on watch lists or designated an ""undesirable"" activist element. People see that if we do not do something to oppose systems that sell off our future and our trees and polluted our waters, etc, we will be charged as criminals or terrorists. People see that wars over fossil fuels are prevalent yet no states want to take steps to stop being reliant upon them because there is so much profit to be made producing and selling them. We have seen island societies that were isolated from the rest of the world become extinct and they all knew that the leaders and elite powers on that island were aware that they would soon die off if they did not stop depleting resources and overheating and cutting down trees to develop more and in EVERY case nobody did anything until every human was dead on those islands. I doubt they even teach these things to children growing up these days because they want nobody to see that we are doing it again. They want you to hate AI data centers because they are not good for the environment but AI has been around for ages so why are they building so many new data centers? These data centers have nothing to do with the AI you use right now. That AI has been working just fine without the need for massive new centers being built. AI data centers are being build to incorporate AI into military applications to wage extreme warfare against other nations and to store massive data points that profile human beings, for predictive policing, for mass control and surveillance, and to run entire digital infrastructure off automated systems. AI data centers are a threat to human liberty and will be used to control and profile each and every person in every developed country. There is very little new data to be stored. If you search the consumer grade internet it is a very small amount of data being rephrased and copy+pasted over and over. Even new news stories are just repeating each other. Instead of complaining about the pollution that AI data centers will create and the nuisance, understand WHAT they are and once you realize what they will be used for and how they will categorized and control you, you will not just fear them but hate them. At a certain point people will need to risk their lives and liberty to stop the small number of greedy people and companies that are constructing our destruction but many will wait until it is too late and too late means massive violence and loss of life and state slaughter of human beings on a scale larger than Palestine or what we have seen in Iran. I predict we will have concentration camps again as the most dissenting undesirables and rebels are classified and there will be mass incarceration and pharmacological crime and punishment modules where millions of humans will be hooked to IVs and drugs designed to torture and make hours seem like years will be used at facilities to punish those deemed criminal. Brain interface implants will be used in Thought Policing, and Predictive Policing will be used to neutralize possible threats before they manifest, meaning your children will be grabbed and quarantined and forced into re-education programs based on predictive analysis that is AI powered. Before you dismiss what I have just written, feel free to Google or research every thing I have labeled and pointed out in this comment and you will be amazed to see that these are actual real and currently funded and in development programs. Every single thing I wrote about is based off of real science and there are countless journal entries and articles and scientific data that exist. Back when libraries had books there was even more data about these programs, but especially in the USA you must have noticed that there are fewer and fewer libraries. The reason for this is that library books cannot be easily censored and reviewed for material yearly that threatens political or government narratives as they change, but electronic publications and videos can be censored in milliseconds and can be deleted, blocked, denied space on domains, etc. In essence, wisdom and knowledge are now seen as threats to National and international security. Read this comment once more of it didn't truly sink in what is being said the first time, and good luck resisting the evil that is coming because not much is currently being done to stop it. You see all the signs and yet there is no organized resiatance...",1,1018,5918,Top-level,Neutral
UgybUxq3Aa7LyP3PSnV4AaABAg,They gave multiple dates to that events all went past the deadline this video is way past the deadline for that event lol it's 2012 end of world all over again,@tranqpeasolman782,0,2 bulan lalu,False,They gave multiple dates to that events all went past the deadline this video is way past the deadline for that event lol it's 2012 end of world all over again,0,31,159,Top-level,Positive
UgwubN1pwrRDd0xOqLF4AaABAg,"If we pay more tax, will the threat go away?",@damianleon9837,0,2 bulan lalu,False,"If we pay more tax, will the threat go away?",0,10,44,Top-level,Positive
UgwWY7yFMhi6vxuopbB4AaABAg.AWwsKg9QVmxAWx0O19tdbI,"Because 99% of their claims are lies, that's why so many of us stopped caring about the climate lies

When they fly in jets everywhere

Demand we not eat meat but fly in beeef from Japan 

Until the rich admit it's a money laundering at the cost of lives we may give a crap
Until then nope",@Wamsubnz,0,2 bulan lalu,True,"Because 99% of their claims are lies, that's why so many of us stopped caring about the climate lies When they fly in jets everywhere Demand we not eat meat but fly in beeef from Japan Until the rich admit it's a money laundering at the cost of lives we may give a crap Until then nope",0,57,285,Reply,Positive
UgybBsNR4RaCsX32f1h4AaABAg,"If Bill Gates stopped spraying chemicals to manipulate the weather, this wouldn't be happening.",@TooOldToTurnProcycling,0,2 bulan lalu,False,"If Bill Gates stopped spraying chemicals to manipulate the weather, this wouldn't be happening.",0,14,95,Top-level,Neutral
UgxwdpOhXM-hrSGNcOB4AaABAg,If its on the BBC it can only be bollocks,@iandickson6863,0,2 bulan lalu,False,If its on the BBC it can only be bollocks,0,10,41,Top-level,Neutral
UgzjIcIq-e8m3H0ncEx4AaABAg,at this point its america causing all these bad weather conditions for their agenda you cant deny it after what happened to the middle east after a weather station got bombed by iran,@fafoy17,0,2 bulan lalu,False,at this point its america causing all these bad weather conditions for their agenda you cant deny it after what happened to the middle east after a weather station got bombed by iran,0,33,182,Top-level,Negative
Ugyh4CI77t1zHftOFUJ4AaABAg,first,@Luqa.Yo22,0,2 bulan lalu,False,first,0,1,5,Top-level,Positive
UgyuHnTLCI2EPBUsrvp4AaABAg,Steal the rich money especially those Ai bros,@PoollShietz,0,2 bulan lalu,False,Steal the rich money especially those Ai bros,0,8,45,Top-level,Positive
Ugz_w-EwZKFifN97Nl54AaABAg,"I think that right now would be a good time for arsonist laws to be more effective, like life in prison if court for single adults.",@Aangel452,0,2 bulan lalu,False,"I think that right now would be a good time for arsonist laws to be more effective, like life in prison if court for single adults.",0,26,131,Top-level,Positive
Ugzn_pxGWnoM3BULqvR4AaABAg,All government scare mongering is a precursor to take away more of your rights real or not this will come with the overlords forcing you to curb your habits while they fly to davos in jets never comply with them manufacturing consent requires consent,@harveyepstein8256,0,2 bulan lalu,False,All government scare mongering is a precursor to take away more of your rights real or not this will come with the overlords forcing you to curb your habits while they fly to davos in jets never comply with them manufacturing consent requires consent,0,44,250,Top-level,Positive
Ugw8MYS41ZCFOhkzvbJ4AaABAg,or your all just manipulating it,@XRPRIDDLER,0,2 bulan lalu,False,or your all just manipulating it,0,6,32,Top-level,Neutral
UgzBTPIyqEisjRv913V4AaABAg,Here in India we're getting cooked 🥵,@4015Kk,0,2 bulan lalu,False,Here in India we're getting cooked 🥵,0,7,36,Top-level,Neutral
UgwjQytpIDOaW9RmB-Z4AaABAg,Seems artificially planned,@sgtmarz,0,2 bulan lalu,False,Seems artificially planned,0,3,26,Top-level,Negative
UgyRcvCAEZ-zOALISsl4AaABAg,Why is nature trying to kill us?,@harrykuehn3894,0,2 bulan lalu,False,Why is nature trying to kill us?,0,7,32,Top-level,Neutral
UgyEn3NaJWWITzsk2nB4AaABAg,"El niño for male
La Niña for female
Not el Niña.",@Ulyses290,0,2 bulan lalu,False,El niño for male La Niña for female Not el Niña.,0,11,48,Top-level,Neutral
Ugx9xLzVbq84UiV2VQV4AaABAg,Biblical end times,@DeputyDaniel420,0,2 bulan lalu,False,Biblical end times,0,3,18,Top-level,Neutral
UgwLR-GxkYehJUciR7d4AaABAg,Fearmongering in the form of weather,@minibra4785,0,2 bulan lalu,False,Fearmongering in the form of weather,0,6,36,Top-level,Neutral
Ugy1L6-xqg0rtLDR3Bl4AaABAg,"So we have had this before we could blame fossil fuels! The media will use this to pump up the climate change. I have heard them say it will hit chocolate prices before. The weather does what it does even in the 1800’s, oh but records might not have been as “accurate” so we can just dismiss that.",@600veyron,0,2 bulan lalu (diedit),False,"So we have had this before we could blame fossil fuels! The media will use this to pump up the climate change. I have heard them say it will hit chocolate prices before. The weather does what it does even in the 1800’s, oh but records might not have been as “accurate” so we can just dismiss that.",0,58,297,Top-level,Positive
Ugw55BdiKFnMXDKcpy54AaABAg,It is starting to seem like every year sets a new record average global temperature until the next year. How long till these climate change deniers start to see a trend and take notice?,@ronkirk5099,0,2 bulan lalu,False,It is starting to seem like every year sets a new record average global temperature until the next year. How long till these climate change deniers start to see a trend and take notice?,0,34,185,Top-level,Neutral
Ugxs5u4892Ko0vUp9p94AaABAg,First time flood second time fire. This earth will burn and all with it that have not turned to God and put their faith in Him. Those of us that know the bible and are with God understand whats happening.,@GraceHavenReflections,0,2 bulan lalu,False,First time flood second time fire. This earth will burn and all with it that have not turned to God and put their faith in Him. Those of us that know the bible and are with God understand whats happening.,0,40,204,Top-level,Positive
Ugx9234avUJlb6oILu94AaABAg,Corporations and US military must be stopped they are destroying our planet,@c666s,0,2 bulan lalu,False,Corporations and US military must be stopped they are destroying our planet,0,12,75,Top-level,Negative
UgyOGgjsAf2Ot2AfDVR4AaABAg,"You can always rely on the BBC to try and spread panic. I'm really surprised that you didn't throw 'man-made climate change in there somewhere'. By the way, fertiliser costs are going up because of the Iran war. Also, I'm really surprised that you didn't throw in the excessive rainfall from 2005 and 2007 in the UK. That was blamed on El Niño at the time, by you.",@Humble_Grumble,0,2 bulan lalu,False,"You can always rely on the BBC to try and spread panic. I'm really surprised that you didn't throw 'man-made climate change in there somewhere'. By the way, fertiliser costs are going up because of the Iran war. Also, I'm really surprised that you didn't throw in the excessive rainfall from 2005 and 2007 in the UK. That was blamed on El Niño at the time, by you.",0,68,364,Top-level,Neutral
Ugw6hLy2BvpsDth6xa14AaABAg,The BBC waisting their publicly funded budget to spout their climate change propaganda.  No doubt they’ve got this information from the Met Office .. another publicly funded organisation that just can’t stick to its own weather forecast agenda 🙄,@SeaDog1-old,1,2 bulan lalu,False,The BBC waisting their publicly funded budget to spout their climate change propaganda. No doubt they’ve got this information from the Met Office .. another publicly funded organisation that just can’t stick to its own weather forecast agenda 🙄,1,39,244,Top-level,Positive
UgyRcvCAEZ-zOALISsl4AaABAg.AWxnEwPYHUnAWxsREgN8aj,Because we killed nature,@MegH-i1v,0,2 bulan lalu,True,Because we killed nature,0,4,24,Reply,Negative
Ugz0s368ROiIQpZQt9Z4AaABAg,"oh so renewables and evs didnt make any difference?
see, renewables are a joke",@thelonewolf666,0,2 bulan lalu,False,"oh so renewables and evs didnt make any difference? see, renewables are a joke",0,14,78,Top-level,Neutral
Ugy98PkbofwR-ODjNKN4AaABAg,Probably propaganda,@rgroenendijk8684,1,2 bulan lalu,False,Probably propaganda,1,2,19,Top-level,Negative
UgwfgPmwX9MtIIJTnld4AaABAg,"Blah blah blah. Its getting hot. Its called summer. Remember that. Also the governements of the world control the weathr and that is whats causing the weathr to change dramatically. Iran recently admitted that the united states was controlling the weather in their skies for decades using satelites. Once iran destroyed  those satellites in the war, their droughts that they had for years ended in a day. Dont believe me. Look it up yourself.",@umernaveed8731,0,2 bulan lalu,False,"Blah blah blah. Its getting hot. Its called summer. Remember that. Also the governements of the world control the weathr and that is whats causing the weathr to change dramatically. Iran recently admitted that the united states was controlling the weather in their skies for decades using satelites. Once iran destroyed those satellites in the war, their droughts that they had for years ended in a day. Dont believe me. Look it up yourself.",0,74,441,Top-level,Positive
UgyeD8j11leAR0vDM4N4AaABAg,Scare tactics huh...whose paying you. It's called weather. The weather always changes.,@ireneward1617,0,2 bulan lalu,False,Scare tactics huh...whose paying you. It's called weather. The weather always changes.,0,12,86,Top-level,Neutral
Ugxxc9s2n8CAdaZaCW14AaABAg,Scaremongering again,@Blimpters01,1,2 bulan lalu,False,Scaremongering again,1,2,20,Top-level,Neutral
Ugxm6iQer2aoHPyK1ah4AaABAg,"Except it’s not El Niño super, it’s mega geoengineering with a frequency emf fence. Stop being brainwashed",@ruthsgardeningdesciple8306,0,3 minggu lalu,False,"Except it’s not El Niño super, it’s mega geoengineering with a frequency emf fence. Stop being brainwashed",0,17,106,Top-level,Positive
Ugxpg1nWjatg0buF_Qp4AaABAg,"Combined with cloud seeding governments really are getting their way ,planned starvation 😢",@arthurreynolds53,0,2 bulan lalu,False,"Combined with cloud seeding governments really are getting their way ,planned starvation 😢",0,13,90,Top-level,Positive
Ugz5Q1RsDAAooDNB81d4AaABAg,Yahweh is God.,@ABIDE-IN,1,2 bulan lalu,False,Yahweh is God.,1,3,14,Top-level,Neutral
UgyULdxsPWJAU39Rrqp4AaABAg,I blame labour government,@rjw74,0,2 bulan lalu,False,I blame labour government,0,4,25,Top-level,Neutral
Ugy6h24kUp9kpOZbso14AaABAg,What a dumb comment to make about Chocolate. People are literally dying and you just care about your sweets.,@mottajosh,0,2 bulan lalu,False,What a dumb comment to make about Chocolate. People are literally dying and you just care about your sweets.,0,19,108,Top-level,Negative
UgxviaNxY0GkYbmrybt4AaABAg,Hopefully 🤣.,@SpikeyBiker,0,2 bulan lalu,False,Hopefully 🤣.,0,2,12,Top-level,Neutral
Ugx8qVBBPBl_qqEUtoR4AaABAg,Predictions from the bbc 😂😂😂😂,@cjolley2320,0,2 bulan lalu,False,Predictions from the bbc 😂😂😂😂,0,5,29,Top-level,Neutral
UgzgDuhZBLU9Y5VDgIl4AaABAg,❤😂🎉😢😮😅😊,@mattgorham8804,0,2 bulan lalu,False,❤😂🎉😢😮😅😊,0,1,7,Top-level,Neutral
UgyQ-ylplZAXXBHLwHl4AaABAg,This is nonsense lol they say this every year and nothing happens lol Britain use to have much hotter summers 20 years ago then it does these days,@jayreyndogz1791,0,2 bulan lalu,False,This is nonsense lol they say this every year and nothing happens lol Britain use to have much hotter summers 20 years ago then it does these days,0,28,146,Top-level,Positive
UgyMgGWsFh-Zp6vZMMZ4AaABAg,El human nono makes me laugh how you guys dont expose government,@maldingarxenaj2883,0,2 bulan lalu,False,El human nono makes me laugh how you guys dont expose government,0,12,64,Top-level,Positive
UgwpTM_v79DKauB-a3N4AaABAg,Fear mongering media.,@TheflyingkiwiRC,0,2 bulan lalu,False,Fear mongering media.,0,3,21,Top-level,Neutral
Ugzw4mWbewrwFUWWsuZ4AaABAg,"Stop burning fossil fuels, stop war!",@jlluna2633,0,2 bulan lalu,False,"Stop burning fossil fuels, stop war!",0,6,36,Top-level,Neutral
UgyCr1JBXC6rHKNpi1N4AaABAg,"Al Gore said that Florida will be under water by 2025 back in 2000.
Booooo",@mamadoudiallo76312,0,2 bulan lalu,False,Al Gore said that Florida will be under water by 2025 back in 2000. Booooo,0,15,74,Top-level,Neutral
UgyVgQmyealoGseJu_J4AaABAg,"Although I can acknowledge the gravity of the situation, I'm quite put off by the yellow rag sensationalist, tacky looking thumbnail for this report!! Is this really BBC?",@egris00,0,2 bulan lalu,False,"Although I can acknowledge the gravity of the situation, I'm quite put off by the yellow rag sensationalist, tacky looking thumbnail for this report!! Is this really BBC?",0,28,170,Top-level,Positive
UgxDlDVCim_OebbIlZJ4AaABAg,Nino Is dry hot  n Nina wet cold....,@kohjunkee3309,0,2 bulan lalu,False,Nino Is dry hot n Nina wet cold....,0,8,35,Top-level,Negative
UgyQNd5TckDuseG17ER4AaABAg,I guess we should invest more into fossil fuels and war,@Stfguac,0,2 bulan lalu,False,I guess we should invest more into fossil fuels and war,0,11,55,Top-level,Positive
Ugy8Y1TeigZVVgG7tk14AaABAg,Ignorant human always says because of pollutions and don't know Sun/Star gets bigger and bigger every century.,@KjC_Online,0,2 bulan lalu,False,Ignorant human always says because of pollutions and don't know Sun/Star gets bigger and bigger every century.,0,17,110,Top-level,Neutral
UgxMtuwZ1HxwTx4Xlcl4AaABAg,"The Lord Jesus returns, soon 🎉",@DehlilahDee,0,2 bulan lalu,False,"The Lord Jesus returns, soon 🎉",0,6,30,Top-level,Neutral
UgxFSBPKpMVg7-pofHh4AaABAg,Ya el nino is coming ebola is coming economic crisis is coming but all coming for ordinery common people poor people like covid  not for british royal family not for Elon. Musk donald trump not for modi not for oligarghs and multi millionaires its just coming for us the ordinary honest poor comon people who means no harm to nobody.,@NomadRai,0,2 bulan lalu (diedit),False,Ya el nino is coming ebola is coming economic crisis is coming but all coming for ordinery common people poor people like covid not for british royal family not for Elon. Musk donald trump not for modi not for oligarghs and multi millionaires its just coming for us the ordinary honest poor comon people who means no harm to nobody.,0,60,332,Top-level,Negative
UgyaaXJqERMH58OgDVZ4AaABAg,We are governed by pchycopaths. Looking after the super rich who are destroying the world in front of our eyes.,@Forksake82,0,2 bulan lalu,False,We are governed by pchycopaths. Looking after the super rich who are destroying the world in front of our eyes.,0,20,111,Top-level,Positive
Ugy4-_1vsHUaGdTu6qR4AaABAg,It’s all hype . El Niño can’t be that accurately predicted.   I can remember summers back in the late 80s and during the 90s were you had extreme hot weather for months were  all the grass would die and we had water bowsers in the street .  Now we get a week of hot weather and it’s all over the news. Absolutely ridiculous. Anything for views,@Eyes_In_Your_Darkness,1,2 bulan lalu,False,It’s all hype . El Niño can’t be that accurately predicted. I can remember summers back in the late 80s and during the 90s were you had extreme hot weather for months were all the grass would die and we had water bowsers in the street . Now we get a week of hot weather and it’s all over the news. Absolutely ridiculous. Anything for views,1,66,339,Top-level,Neutral
Ugw1eaQY7BF4DY_4p014AaABAg,LIERS! EL NINO IS A TOTAL LOAD OF MALARKEY AND YOU KNOW IT. STORMS ARE TRACKING TO THE FAR NORTH AND THAT IS OPPOSITE OF WHAT HAS BEEN SAID FOR TWO MONTHS. NOW THE BACK PEDDLING INCLUDES NOT MENTIONING THE PRIOR FORECAST AND NOW TALKING ABOUT NEXT WINTER INSTEAD.,@Gary-gc5cx,0,2 bulan lalu,False,LIERS! EL NINO IS A TOTAL LOAD OF MALARKEY AND YOU KNOW IT. STORMS ARE TRACKING TO THE FAR NORTH AND THAT IS OPPOSITE OF WHAT HAS BEEN SAID FOR TWO MONTHS. NOW THE BACK PEDDLING INCLUDES NOT MENTIONING THE PRIOR FORECAST AND NOW TALKING ABOUT NEXT WINTER INSTEAD.,0,49,263,Top-level,Neutral
UgyQNkOeij3CyaVqrtR4AaABAg,EL H.A.R.P.O more like.,@CunningStunt29,0,2 bulan lalu,False,EL H.A.R.P.O more like.,0,4,23,Top-level,Positive
UgwiEvyXbuLkSQ4IwOl4AaABAg,"Can we not… we have enough going on. Like honestly wW3, the rat pandemic, and gas is $1.94 a litre, Epstein, gaza… We need a break.",@Kamuz187,0,2 bulan lalu,False,"Can we not… we have enough going on. Like honestly wW3, the rat pandemic, and gas is $1.94 a litre, Epstein, gaza… We need a break.",0,26,131,Top-level,Positive
UgzOoJ89iTVl2L1qaG14AaABAg,"So cloud seeding for the last 70 years hasn’t f ucked up the planet cycles,MAN has interfered deliberately just to create starvation the rich want it all ,greedy enough is never enough",@arthurreynolds53,0,2 bulan lalu,False,"So cloud seeding for the last 70 years hasn’t f ucked up the planet cycles,MAN has interfered deliberately just to create starvation the rich want it all ,greedy enough is never enough",0,32,184,Top-level,Positive
Ugz3uHAi4pP2RY3NT6R4AaABAg,Go watch the dimming to learn the true reason WHY!!! 😡🤬 Stop trusting these sold out liars.,@22lilacsky,0,2 bulan lalu,False,Go watch the dimming to learn the true reason WHY!!! 😡🤬 Stop trusting these sold out liars.,0,17,91,Top-level,Positive
UgzVxd7M_KTIdip-Url4AaABAg,"I’ve noticed that when winter is colder than usual they remain quiet but when we have warmer summers, they  blame it on human made climate change",@Beyonder1987,0,2 bulan lalu,False,"I’ve noticed that when winter is colder than usual they remain quiet but when we have warmer summers, they blame it on human made climate change",0,26,144,Top-level,Negative
UgzpaWsAkKr6sCU8s0p4AaABAg,We can only hope the USA experiences some of it,@gavinliddle3046,0,2 bulan lalu,False,We can only hope the USA experiences some of it,0,10,47,Top-level,Neutral
UgzEEAXRoL-YGhezwCV4AaABAg,"I know this is serious topic.. but when I see that messy hair, and more than casual shirt it feels like my buddy trying to explain something over a beer.. ""listen here mate, we are all going to die, ya know""?
Is this a real video worth watching or could it be BBC pulling our leg?",@tomxaak,0,2 bulan lalu,False,"I know this is serious topic.. but when I see that messy hair, and more than casual shirt it feels like my buddy trying to explain something over a beer.. ""listen here mate, we are all going to die, ya know""? Is this a real video worth watching or could it be BBC pulling our leg?",0,56,280,Top-level,Neutral
UgzW7gEyfM1sjcjK7eB4AaABAg,Or the climate “engineers”are planning more chaos with global warming set up as the patsy.,@martinlivesley1069,0,2 bulan lalu,False,Or the climate “engineers”are planning more chaos with global warming set up as the patsy.,0,15,90,Top-level,Positive
UgxkIy1PGfYZigjlgR54AaABAg,The only thing super about this El  Niño so far is that it's a Super bust. Big disappointment.,@electrician2001,0,1 bulan lalu,False,The only thing super about this El Niño so far is that it's a Super bust. Big disappointment.,0,18,93,Top-level,Neutral
UgzEyQXxsJ39uNoE4I94AaABAg,"So, what's the BBC's editorial policy on the connection between natural climate phenomena and human induced warming from burning coal, oil and gas? It appears to be Don't Mention The War.",@tejopalarawls7356,0,2 bulan lalu,False,"So, what's the BBC's editorial policy on the connection between natural climate phenomena and human induced warming from burning coal, oil and gas? It appears to be Don't Mention The War.",0,31,187,Top-level,Neutral
UgxQwOUsHebWNdfEls94AaABAg,"We will be ok in the UK because we have a green revolution, Mr Milliband says.",@Paul-w3r3f,0,2 bulan lalu,False,"We will be ok in the UK because we have a green revolution, Mr Milliband says.",0,16,78,Top-level,Positive
UgwyGhzPxLIgAsx0oLt4AaABAg,Humans have destroyed this planet and now they want to colonise other planets. No fix this this one!,@leebartlett5427,0,2 bulan lalu,False,Humans have destroyed this planet and now they want to colonise other planets. No fix this this one!,0,18,100,Top-level,Negative
UgxUYZ0XD5msfch1qkp4AaABAg,Fake ..bs!! 😮fake Information..I live in Colombia !!! Temperature is same as every year this month .bs 😮😮😮,@richgordon-zm4rl,0,2 bulan lalu,False,Fake ..bs!! 😮fake Information..I live in Colombia !!! Temperature is same as every year this month .bs 😮😮😮,0,18,106,Top-level,Negative
Ugy4-_1vsHUaGdTu6qR4AaABAg.AWwvinkWgJ_AWzRZVosRXt,weather isn't climate.,@cameronmackenzie5356,0,2 bulan lalu,True,weather isn't climate.,0,3,22,Reply,Neutral
Ugy4-_1vsHUaGdTu6qR4AaABAg.AWwvinkWgJ_AWzTX46Dt1A, @cameronmackenzie5356 I didn’t say it was ?,@Eyes_In_Your_Darkness,0,2 bulan lalu,True,@cameronmackenzie5356 I didn’t say it was ?,0,7,43,Reply,Neutral
UgyyUo2ZbORO0VK9OiF4AaABAg,"code for Israel owns your government and mainstream media, and weather forecasting, and is going to try and cause a drought and burn your house down.",@lukebpollard,0,2 bulan lalu,False,"code for Israel owns your government and mainstream media, and weather forecasting, and is going to try and cause a drought and burn your house down.",0,26,149,Top-level,Negative
Ugx9zIsomA5HOuB3Vtd4AaABAg,Everyday I check the weather and everyday you get it wrong. You can’t predict your own birthday let alone the weather for the next month. Any excuse to keep you in a state of fear. Classic BBC,@reecestubbs4100,0,2 bulan lalu (diedit),False,Everyday I check the weather and everyday you get it wrong. You can’t predict your own birthday let alone the weather for the next month. Any excuse to keep you in a state of fear. Classic BBC,0,37,192,Top-level,Neutral
UgwRtaF3taT7vD22-5F4AaABAg,Just in time for the engineered oil and fertilizer crisis which is already hitting agriculture and will do for the next couple of years.  Almost like it was planned lol.,@gunit2389,0,2 bulan lalu,False,Just in time for the engineered oil and fertilizer crisis which is already hitting agriculture and will do for the next couple of years. Almost like it was planned lol.,0,30,168,Top-level,Positive
UgzPxrbgtFmSgp2rycN4AaABAg,"EL Niño is nothing new , it's been happening throughout history.",@macoyupadoodle,0,2 bulan lalu,False,"EL Niño is nothing new , it's been happening throughout history.",0,11,64,Top-level,Positive
UgxcdkAZECpgF-AEUAp4AaABAg,"5 mins of drivel. Is the UK gonna get a hot summer for a change or not, it's all anyone really cares about!",@griswolds6182,0,2 bulan lalu,False,"5 mins of drivel. Is the UK gonna get a hot summer for a change or not, it's all anyone really cares about!",0,23,107,Top-level,Positive
